agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,_source_row_number
AGT0000982,EMP00203,Amit Kumar,VND0000005,T2,INACTIVE,2024-08-25 17:01:39,2026-05-07 03:49:28,29718
AGT0000423,EMP00913,Priya Mehta,VND0000009,T1,ACTIVE,2025-06-16 08:54:50,2025-10-12 23:23:16,29719
AGT0000983,EMP00896,Pooja Nair,VND0000004,T3,ACTIVE,2025-08-25 18:04:37,2025-12-26 06:38:25,29720
AGT0000125,EMP00130,Pooja Nair,VND0000013,T3,INACTIVE,2024-10-02 04:24:28,2025-04-10 19:12:40,29721
AGT0000188,EMP00617,Aarav Sharma,VND0000009,DIGITAL,INACTIVE,2025-10-08 10:48:57,2026-05-08 03:15:02,29722
AGT0000191,EMP00580,Amit Kumar,VND0000012,T3,INACTIVE,2024-06-15 13:17:57,2026-06-22 13:37:15,29723
AGT0000474,EMP00668,Ananya Rao,VND0000012,FIELD,ACTIVE,2025-04-13 07:46:17,2025-07-15 09:53:46,29724
AGT0000553,EMP00892,Vikram Shah,VND0000008,FIELD,SUSPENDED,2025-03-11 02:58:20,2025-01-13 02:03:43,29725
AGT0000713,EMP00238,Rohan Patel,VND0000008,DIGITAL,SUSPENDED,2024-10-31 21:45:39,2026-04-17 11:38:53,29726
AGT0000788,EMP00200,Vikram Shah,VND0000007,T3,SUSPENDED,2024-10-27 12:01:44,2025-11-03 14:01:57,29727
AGT0000435,EMP00963,Rohan Patel,VND0000014,T2,ACTIVE,2025-02-12 14:45:19,2025-11-08 19:34:43,29728
AGT0000248,EMP00766,Pooja Nair,VND0000005,T1,INACTIVE,2024-03-17 15:18:55,2026-01-13 05:51:33,29729
AGT0000504,EMP00641,Pooja Nair,VND0000012,T2,INACTIVE,2024-07-31 09:41:59,2026-02-13 00:25:11,29730
AGT0000061,EMP00032,Aarav Sharma,VND0000001,T3,ACTIVE,2024-06-18 12:51:08,2026-04-14 10:02:10,29731
AGT0000513,EMP00265,Amit Kumar,VND0000014,DIGITAL,INACTIVE,2025-07-18 08:45:37,2025-03-17 20:01:47,29732
AGT0000470,EMP00959,Ananya Rao,VND0000014,T1,INACTIVE,2024-08-05 11:24:12,2026-01-19 15:27:33,29733
AGT0000056,EMP00215,Sneha Das,VND0000007,T3,SUSPENDED,2024-05-06 20:38:20,2025-01-11 09:37:47,29734
AGT0000890,EMP01017,Priya Mehta,VND0000007,FIELD,ACTIVE,2024-06-05 13:04:46,2025-03-10 11:54:02,29735
AGT0000376,EMP00368,Amit Kumar,VND0000001,FIELD,ACTIVE,2025-02-04 13:49:53,2025-10-02 14:34:39,29736
AGT0000750,EMP00428,Rahul Verma,VND0000001,T2,SUSPENDED,2025-02-16 01:13:56,2026-06-30 10:50:45,29737
AGT0000225,EMP00470,Amit Kumar,VND0000009,FIELD,ACTIVE,2024-05-12 14:48:10,2025-06-13 22:08:38,29738
AGT0000287,EMP00772,Rahul Verma,VND0000008,DIGITAL,SUSPENDED,2025-08-09 21:45:06,2025-02-18 18:42:23,29739
AGT0000020,EMP00011,Pooja Nair,VND0000001,T2,ACTIVE,2024-10-04 08:48:23,2026-01-02 05:39:31,29740
AGT0000668,EMP00725,Pooja Nair,VND0000007,FIELD,SUSPENDED,2025-05-20 13:36:25,2026-06-01 03:35:25,29741
AGT0000653,EMP00747,Ananya Rao,VND0000010,T3,INACTIVE,2025-08-14 17:54:52,2026-03-15 08:29:41,29742
AGT0000979,EMP00484,Priya Mehta,VND0000011,T2,INACTIVE,2024-08-22 12:15:43,2025-12-02 17:27:47,29743
AGT0000626,EMP00899,Pooja Nair,VND0000001,DIGITAL,ACTIVE,2025-03-20 15:07:22,2025-07-14 23:17:33,29744
AGT0000189,EMP00171,Ananya Rao,VND0000007,FIELD,ACTIVE,2024-11-09 13:14:21,2025-03-14 03:07:13,29745
AGT0000810,EMP00696,Priya Mehta,VND0000002,FIELD,ACTIVE,2024-09-14 19:48:38,2026-05-23 10:45:55,29746
AGT0000481,EMP00238,Priya Mehta,VND0000010,FIELD,INACTIVE,2024-01-26 07:09:29,2026-02-27 22:58:54,29747
AGT0000981,EMP00015,Rohan Patel,VND0000014,FIELD,SUSPENDED,2025-04-28 20:04:52,2026-07-01 00:07:28,29748
AGT0000310,EMP00371,Priya Mehta,VND0000013,T3,INACTIVE,2025-06-21 13:58:46,2025-10-15 01:37:52,29749
AGT0000674,EMP00807,Vikram Shah,VND0000005,T1,ACTIVE,2025-09-11 06:09:54,2025-12-01 21:24:08,29750
AGT0000517,EMP00260,Rahul Verma,VND0000012,T1,SUSPENDED,2024-10-08 21:57:47,2026-04-18 02:32:26,29751
AGT0000575,EMP00195,Rohan Patel,VND0000014,DIGITAL,ACTIVE,2024-03-23 18:38:08,2026-03-30 02:38:10,29752
AGT0000717,EMP00054,Ananya Rao,VND0000001,T1,SUSPENDED,2025-01-22 12:19:32,2026-06-09 20:38:37,29753
AGT0000428,EMP00569,Amit Kumar,VND0000014,T1,ACTIVE,2024-05-19 22:26:43,2025-11-14 09:48:42,29754
AGT0000878,EMP00624,Ananya Rao,VND0000015,T2,SUSPENDED,2024-04-08 00:07:17,2025-10-27 21:15:43,29755
AGT0000686,EMP01092,Pooja Nair,VND0000012,FIELD,ACTIVE,2024-02-19 04:53:44,2025-12-24 10:42:05,29756
AGT0000664,EMP00435,Priya Mehta,VND0000005,T2,SUSPENDED,2025-01-16 11:46:29,2025-02-15 19:33:01,29757
AGT0000202,EMP00993,Priya Mehta,VND0000007,FIELD,ACTIVE,2025-09-02 14:07:53,2025-08-21 02:56:35,29758
AGT0000882,EMP00212,Amit Kumar,VND0000011,T2,INACTIVE,2025-09-30 20:05:25,2026-06-08 12:01:13,29759
AGT0000232,EMP00347,Aarav Sharma,VND0000009,DIGITAL,INACTIVE,2024-03-11 15:14:21,2025-07-27 22:33:31,29760
AGT0000883,EMP00079,Sneha Das,VND0000001,FIELD,SUSPENDED,2024-06-22 06:38:19,2025-04-06 14:22:34,29761
AGT0000144,EMP00613,Priya Mehta,VND0000012,FIELD,SUSPENDED,2024-09-11 07:03:58,2026-06-04 12:16:48,29762
AGT0000415,EMP00623,Priya Mehta,VND0000005,FIELD,SUSPENDED,2024-03-05 05:17:10,2026-05-23 00:14:25,29763
AGT0000687,EMP00064,Amit Kumar,VND0000009,DIGITAL,ACTIVE,2025-10-09 04:55:20,2026-05-19 08:11:56,29764
AGT0000215,EMP00724,Sneha Das,VND0000001,T1,INACTIVE,2024-07-03 15:27:29,2026-04-16 07:13:08,29765
AGT0000176,EMP00659,Amit Kumar,VND0000015,FIELD,SUSPENDED,2024-07-13 00:00:11,2026-05-03 20:27:52,29766
AGT0000701,EMP00644,Amit Kumar,VND0000006,T1,ACTIVE,2025-08-15 16:07:31,2025-08-29 21:08:23,29767
AGT0000718,EMP01039,Neha Singh,VND0000012,T1,ACTIVE,2024-01-07 02:38:06,2026-06-19 09:42:01,29768
AGT0000961,EMP00757,Ananya Rao,VND0000003,T2,SUSPENDED,2025-05-26 05:38:49,2026-02-26 04:27:55,29769
AGT0000723,EMP00685,Vikram Shah,VND0000012,T3,INACTIVE,2024-09-21 02:06:36,2025-03-18 16:07:00,29770
AGT0000570,EMP01086,Rahul Verma,VND0000015,T1,INACTIVE,2024-03-07 03:00:54,2026-03-05 11:58:13,29771
AGT0000315,EMP01031,Priya Mehta,VND0000013,T2,ACTIVE,2025-03-09 13:23:31,2026-05-14 19:14:33,29772
AGT0000523,EMP00864,Ananya Rao,VND0000012,T3,ACTIVE,2024-09-10 17:10:29,2025-12-05 19:05:00,29773
AGT0000725,EMP01043,Pooja Nair,VND0000007,FIELD,SUSPENDED,2024-01-24 11:13:56,2025-11-04 13:03:08,29774
AGT0000124,EMP00607,Sneha Das,VND0000001,FIELD,ACTIVE,2025-04-12 06:11:42,2025-02-01 18:22:04,29775
AGT0000948,EMP01030,Rahul Verma,VND0000012,T2,INACTIVE,2025-06-14 14:27:47,2026-05-16 16:44:11,29776
AGT0000533,EMP00914,Pooja Nair,VND0000007,T3,SUSPENDED,2024-09-11 11:47:11,2025-01-11 03:32:48,29777
AGT0000536,EMP00670,Rahul Verma,VND0000014,T1,ACTIVE,2024-08-07 15:34:43,2025-08-26 02:37:15,29778
AGT0000412,EMP00702,Rahul Verma,VND0000001,DIGITAL,ACTIVE,2024-01-03 02:49:34,2025-11-30 00:10:57,29779
AGT0000237,EMP00572,Priya Mehta,VND0000003,FIELD,ACTIVE,2024-08-15 08:22:59,2026-01-14 12:15:48,29780
AGT0000273,EMP00781,Rohan Patel,VND0000010,T1,INACTIVE,2024-11-11 09:40:31,2025-11-22 06:01:11,29781
AGT0000095,EMP00360,Amit Kumar,VND0000015,DIGITAL,SUSPENDED,2025-09-04 04:38:13,2026-04-18 14:03:33,29782
AGT0000075,EMP00043,Amit Kumar,VND0000011,T1,SUSPENDED,2025-04-04 09:09:12,2025-12-31 20:39:07,29783
AGT0000648,EMP00745,Rohan Patel,VND0000009,FIELD,INACTIVE,2024-11-18 12:25:40,2025-11-30 16:56:22,29784
AGT0000886,EMP00371,Priya Mehta,VND0000003,DIGITAL,SUSPENDED,2025-09-18 21:36:28,2025-06-07 11:00:08,29785
AGT0000825,EMP00713,Priya Mehta,VND0000009,DIGITAL,SUSPENDED,2024-12-27 12:18:17,2025-12-24 03:02:14,29786
AGT0000213,EMP00450,Sneha Das,VND0000009,FIELD,INACTIVE,2024-01-28 07:06:18,2026-07-24 12:12:28,29787
AGT0000939,EMP00503,Ananya Rao,VND0000003,T1,ACTIVE,2025-02-01 17:15:33,2026-01-19 18:51:12,29788
AGT0000419,EMP00084,Neha Singh,VND0000007,T1,SUSPENDED,2025-10-25 19:27:52,2026-01-12 21:39:54,29789
AGT0000635,EMP00457,Sneha Das,VND0000006,DIGITAL,SUSPENDED,2025-04-19 03:13:34,2025-10-13 00:19:26,29790
AGT0000744,EMP00903,Aarav Sharma,VND0000012,FIELD,ACTIVE,2025-02-14 08:29:41,2025-03-04 14:23:47,29791
AGT0000302,EMP00887,Pooja Nair,VND0000015,T1,ACTIVE,2024-12-14 02:11:43,2025-06-23 18:51:48,29792
AGT0000313,EMP00976,Rohan Patel,VND0000007,T2,INACTIVE,2025-10-03 05:20:07,2025-11-05 08:24:19,29793
AGT0000214,EMP00119,Rohan Patel,VND0000013,T3,SUSPENDED,2025-11-27 23:43:55,2025-06-03 00:10:32,29794
AGT0000071,EMP00153,Amit Kumar,VND0000010,T2,INACTIVE,2025-10-20 21:09:59,2026-06-28 12:00:10,29795
AGT0000252,EMP00063,Amit Kumar,VND0000008,T3,ACTIVE,2025-03-12 16:22:48,2026-05-26 06:52:57,29796
AGT0000980,EMP00576,Priya Mehta,VND0000006,DIGITAL,ACTIVE,2025-03-22 16:40:01,2025-04-17 20:22:00,29797
AGT0000379,EMP00412,Neha Singh,VND0000008,T2,INACTIVE,2024-09-04 02:15:46,2025-02-21 20:23:03,29798
AGT0000761,EMP00148,Ananya Rao,VND0000005,FIELD,SUSPENDED,2025-05-06 07:38:46,2026-03-10 13:08:14,29799
AGT0000702,EMP00338,Vikram Shah,VND0000012,T2,INACTIVE,2025-01-28 19:19:31,2026-05-29 09:44:10,29800
AGT0000284,EMP00897,Aarav Sharma,VND0000015,T1,SUSPENDED,2025-08-05 23:40:52,2026-03-20 16:31:20,29801
AGT0000984,EMP00612,Sneha Das,VND0000008,FIELD,ACTIVE,2024-11-11 01:25:15,2025-10-02 22:41:15,29802
AGT0000443,EMP01012,Pooja Nair,VND0000011,FIELD,ACTIVE,2024-07-20 21:26:27,2025-12-13 19:19:53,29803
AGT0000268,EMP00115,Sneha Das,VND0000002,DIGITAL,ACTIVE,2024-07-30 04:12:12,2025-11-21 20:22:24,29804
AGT0000343,EMP01039,Sneha Das,VND0000013,FIELD,SUSPENDED,2024-07-29 03:37:37,2026-02-15 21:28:26,29805
AGT0000736,EMP00973,Rohan Patel,VND0000010,T2,ACTIVE,2025-03-14 22:40:37,2025-10-11 17:03:41,29806
AGT0000533,EMP00184,Neha Singh,VND0000007,T3,SUSPENDED,2024-03-15 22:10:22,2026-04-28 05:15:33,29807
AGT0000256,EMP01032,Sneha Das,VND0000007,T2,SUSPENDED,2024-10-13 11:52:29,2025-02-14 12:21:26,29808
AGT0000893,EMP01005,Neha Singh,VND0000007,T2,ACTIVE,2024-03-21 18:30:14,2026-01-20 04:42:25,29809
AGT0000007,EMP00114,Sneha Das,VND0000002,T3,SUSPENDED,2025-07-29 02:36:06,2025-09-06 07:02:34,29810
AGT0000679,EMP00708,Rohan Patel,VND0000003,DIGITAL,ACTIVE,2025-11-27 14:52:17,2026-03-08 03:51:31,29811
AGT0000263,EMP00498,Sneha Das,VND0000013,T2,ACTIVE,2024-03-19 11:50:12,2025-12-10 20:15:29,29812
AGT0000537,EMP00723,Ananya Rao,VND0000015,DIGITAL,ACTIVE,2025-10-27 17:50:22,2025-06-16 20:22:23,29813
AGT0000079,EMP00769,Rohan Patel,VND0000007,T3,SUSPENDED,2025-01-13 12:09:16,2026-06-22 03:10:22,29814
AGT0000173,EMP00863,Ananya Rao,VND0000010,DIGITAL,INACTIVE,2025-05-23 06:54:40,2025-05-14 19:42:59,29815
AGT0000348,EMP00724,Priya Mehta,VND0000001,T1,INACTIVE,2024-03-25 13:01:23,2025-01-13 17:07:51,29816
AGT0000978,EMP00306,Pooja Nair,VND0000008,DIGITAL,INACTIVE,2025-01-17 11:25:19,2026-06-21 02:51:33,29817
AGT0000511,EMP01028,Sneha Das,VND0000002,T2,ACTIVE,2024-12-17 17:19:20,2025-02-12 15:15:08,29818
AGT0000386,EMP00836,Ananya Rao,VND0000009,DIGITAL,INACTIVE,2025-02-26 05:17:53,2025-11-05 18:04:06,29819
AGT0000826,EMP00574,Ananya Rao,VND0000013,T3,SUSPENDED,2025-10-11 12:38:26,2025-09-19 00:45:08,29820
AGT0000611,EMP00963,Pooja Nair,VND0000010,T1,INACTIVE,2025-05-29 15:16:06,2025-08-19 12:39:31,29821
AGT0000885,EMP00628,Neha Singh,VND0000015,T3,INACTIVE,2024-07-16 15:17:46,2025-08-29 19:58:32,29822
AGT0000151,EMP00370,Priya Mehta,VND0000008,T1,INACTIVE,2024-03-03 02:08:03,2025-02-13 11:07:42,29823
AGT0000722,EMP00218,Vikram Shah,VND0000011,FIELD,INACTIVE,2024-11-05 19:45:30,2026-05-15 15:33:14,29824
AGT0000459,EMP00509,Rohan Patel,VND0000005,T1,ACTIVE,2025-09-01 01:14:49,2026-03-31 12:12:31,29825
AGT0000777,EMP00224,Sneha Das,VND0000002,DIGITAL,INACTIVE,2024-12-08 09:58:59,2025-04-17 02:33:12,29826
AGT0000010,EMP01062,Sneha Das,VND0000006,T2,INACTIVE,2024-05-02 20:19:28,2025-11-20 13:02:22,29827
AGT0000731,EMP01038,Sneha Das,VND0000003,FIELD,ACTIVE,2025-07-22 06:45:03,2025-10-08 07:18:59,29828
AGT0000068,EMP00457,Aarav Sharma,VND0000010,T1,SUSPENDED,2025-07-02 05:59:48,2026-08-02 07:03:44,29829
AGT0000937,EMP00999,Rohan Patel,VND0000012,T2,SUSPENDED,2025-11-05 03:30:06,2025-05-24 11:54:46,29830
AGT0000361,EMP00151,Rohan Patel,VND0000011,T3,INACTIVE,2024-06-26 16:56:08,2026-06-09 06:15:38,29831
AGT0000645,EMP00258,Ananya Rao,VND0000011,T2,SUSPENDED,2025-05-01 12:51:48,2026-05-10 14:51:11,29832
AGT0000478,EMP00346,Amit Kumar,VND0000011,FIELD,ACTIVE,2024-08-15 17:01:10,2025-02-27 00:52:03,29833
AGT0000981,EMP00320,Rahul Verma,VND0000002,T3,SUSPENDED,2024-05-22 21:56:40,2025-11-05 11:35:41,29834
AGT0000555,EMP00252,Priya Mehta,VND0000001,FIELD,SUSPENDED,2025-03-31 14:23:41,2025-06-28 05:55:12,29835
AGT0000108,EMP00547,Rahul Verma,VND0000015,FIELD,INACTIVE,2025-10-16 20:47:23,2025-01-07 07:07:29,29836
AGT0000575,EMP01064,Sneha Das,VND0000006,FIELD,SUSPENDED,2025-09-11 17:10:30,2025-10-08 16:31:40,29837
AGT0000668,EMP00818,Neha Singh,VND0000006,DIGITAL,SUSPENDED,2025-07-31 15:19:27,2025-07-31 21:31:22,29838
AGT0000997,EMP00089,Amit Kumar,VND0000010,DIGITAL,SUSPENDED,2025-02-19 02:00:33,2026-04-11 15:10:51,29839
AGT0000648,EMP01043,Aarav Sharma,VND0000005,FIELD,ACTIVE,2024-08-24 11:52:03,2025-07-18 10:04:34,29840
AGT0000858,EMP00049,Priya Mehta,VND0000011,DIGITAL,INACTIVE,2024-02-13 22:03:15,2025-12-06 23:11:47,29841
AGT0000830,EMP01043,Sneha Das,VND0000002,FIELD,ACTIVE,2024-12-21 22:45:34,2026-07-14 01:48:34,29842
AGT0000124,EMP00717,Vikram Shah,VND0000013,DIGITAL,INACTIVE,2024-04-30 07:04:03,2025-12-23 06:46:34,29843
AGT0000947,EMP00465,Rahul Verma,VND0000015,T3,SUSPENDED,2025-01-15 08:57:19,2025-04-03 03:53:01,29844
AGT0000524,EMP00807,Vikram Shah,VND0000004,T3,ACTIVE,2025-08-22 05:23:32,2025-09-04 07:04:08,29845
AGT0000619,EMP00194,Pooja Nair,VND0000005,T2,SUSPENDED,2025-07-01 22:16:05,2026-01-06 10:25:28,29846
AGT0000616,EMP00903,Ananya Rao,VND0000013,T3,ACTIVE,2025-07-08 00:03:53,2025-01-12 12:55:08,29847
AGT0000783,EMP00209,Sneha Das,VND0000004,FIELD,ACTIVE,2025-07-01 18:14:44,2025-12-17 03:09:02,29848
AGT0000404,EMP00880,Vikram Shah,VND0000011,T2,SUSPENDED,2025-05-17 22:44:12,2026-05-09 09:35:37,29849
AGT0000835,EMP01047,Neha Singh,VND0000014,T3,INACTIVE,2024-02-28 03:37:04,2026-03-09 01:20:10,29850
AGT0000810,EMP01050,Neha Singh,VND0000003,T3,INACTIVE,2024-02-09 10:36:07,2025-09-16 07:44:36,29851
AGT0000853,EMP00098,Ananya Rao,VND0000001,DIGITAL,SUSPENDED,2025-01-10 19:22:14,2026-07-08 21:16:10,29852
AGT0000106,EMP00549,Priya Mehta,VND0000001,T2,INACTIVE,2024-02-04 19:11:51,2026-05-06 18:32:03,29853
AGT0000285,EMP00866,Amit Kumar,VND0000002,DIGITAL,SUSPENDED,2025-11-02 12:56:03,2026-04-16 03:25:41,29854
AGT0000194,EMP00464,Rahul Verma,VND0000012,T2,ACTIVE,2025-05-28 19:51:34,2025-12-31 00:39:04,29855
AGT0000527,EMP00765,Rahul Verma,VND0000009,T3,SUSPENDED,2025-09-05 19:26:27,2026-04-19 22:25:54,29856
AGT0000041,EMP00043,Neha Singh,VND0000005,T2,ACTIVE,2024-01-27 12:49:09,2025-02-10 03:48:56,29857
AGT0000027,EMP00306,Ananya Rao,VND0000006,FIELD,SUSPENDED,2024-02-23 09:57:56,2025-07-02 13:01:59,29858
AGT0000505,EMP00731,Priya Mehta,VND0000006,FIELD,SUSPENDED,2024-11-26 19:46:28,2025-05-17 07:39:13,29859
AGT0000561,EMP00226,Ananya Rao,VND0000009,T1,ACTIVE,2025-01-13 03:53:20,2025-01-05 17:18:23,29860
AGT0000163,EMP01087,Rahul Verma,VND0000002,FIELD,ACTIVE,2025-03-02 10:27:06,2026-03-07 07:20:25,29861
AGT0000786,EMP00192,Rohan Patel,VND0000009,FIELD,ACTIVE,2024-02-25 10:53:03,2025-01-02 02:03:51,29862
AGT0000426,EMP00458,Rahul Verma,VND0000010,DIGITAL,SUSPENDED,2025-04-04 19:48:28,2025-02-20 01:21:42,29863
AGT0000031,EMP00128,Aarav Sharma,VND0000003,T3,SUSPENDED,2025-07-04 07:37:14,2025-05-29 11:37:43,29864
AGT0000223,EMP00740,Sneha Das,VND0000007,DIGITAL,ACTIVE,2025-08-11 02:17:55,2025-07-19 20:19:09,29865
AGT0000172,EMP00916,Ananya Rao,VND0000002,FIELD,ACTIVE,2024-07-14 08:59:38,2025-08-26 23:29:04,29866
AGT0000193,EMP00396,Sneha Das,VND0000013,T1,SUSPENDED,2024-12-16 23:26:14,2025-01-28 21:20:43,29867
AGT0000754,EMP00753,Neha Singh,VND0000009,FIELD,SUSPENDED,2024-10-14 18:10:01,2026-05-24 19:05:37,29868
AGT0000171,EMP00697,Rohan Patel,VND0000004,T1,INACTIVE,2024-04-09 10:39:08,2025-07-01 11:12:37,29869
AGT0000063,EMP00284,Pooja Nair,VND0000001,T3,ACTIVE,2024-01-17 13:46:01,2026-07-11 07:00:48,29870
AGT0000138,EMP00345,Sneha Das,VND0000008,T1,ACTIVE,2024-03-27 17:32:00,2025-04-02 21:39:39,29871
AGT0000625,EMP00324,Neha Singh,VND0000001,DIGITAL,INACTIVE,2024-01-04 23:10:14,2026-03-20 20:08:41,29872
AGT0000545,EMP00483,Aarav Sharma,VND0000001,T2,SUSPENDED,2024-09-11 22:00:01,2025-01-20 01:03:00,29873
AGT0000642,EMP00061,Rahul Verma,VND0000006,FIELD,ACTIVE,2024-02-23 07:52:11,2025-05-14 17:56:10,29874
AGT0000242,EMP00385,Ananya Rao,VND0000009,FIELD,INACTIVE,2025-10-19 16:29:41,2025-01-09 06:29:34,29875
AGT0000520,EMP00990,Rahul Verma,VND0000001,DIGITAL,INACTIVE,2025-05-05 05:49:36,2026-04-22 20:02:12,29876
AGT0000891,EMP00276,Rahul Verma,VND0000013,DIGITAL,SUSPENDED,2025-11-15 23:51:02,2025-07-06 16:14:38,29877
AGT0000335,EMP00873,Amit Kumar,VND0000004,DIGITAL,ACTIVE,2024-04-06 00:50:49,2026-04-27 05:48:46,29878
AGT0000309,EMP00029,Aarav Sharma,VND0000001,T3,ACTIVE,2024-05-24 13:37:15,2026-06-09 06:35:30,29879
AGT0000817,EMP00398,Neha Singh,VND0000012,T2,ACTIVE,2024-04-13 10:18:21,2025-11-02 16:53:40,29880
AGT0000728,EMP01005,Priya Mehta,VND0000013,T1,ACTIVE,2024-02-05 00:01:44,2025-02-15 07:31:18,29881
AGT0000343,EMP00019,Pooja Nair,VND0000011,T2,ACTIVE,2025-01-25 14:31:00,2025-08-10 08:38:24,29882
AGT0000153,EMP00204,Vikram Shah,VND0000001,T3,INACTIVE,2024-04-01 10:11:35,2025-11-10 16:39:24,29883
AGT0000873,EMP00217,Vikram Shah,VND0000013,T3,SUSPENDED,2025-07-25 22:16:32,2026-01-09 09:55:50,29884
AGT0000242,EMP00604,Rahul Verma,VND0000004,T2,ACTIVE,2024-02-05 16:23:20,2025-07-19 15:47:35,29885
AGT0000116,EMP01028,Neha Singh,VND0000015,T1,SUSPENDED,2024-05-20 11:01:16,2025-01-07 09:24:21,29886
AGT0000385,EMP01097,Sneha Das,VND0000015,T3,SUSPENDED,2024-11-21 18:47:19,2026-06-17 09:24:32,29887
AGT0000109,EMP00269,Neha Singh,VND0000013,T3,INACTIVE,2024-07-16 02:29:42,2025-08-04 13:14:28,29888
AGT0000732,EMP00068,Rohan Patel,VND0000001,T1,ACTIVE,2024-09-22 17:03:56,2025-09-02 16:33:52,29889
AGT0000250,EMP00397,Priya Mehta,VND0000014,FIELD,SUSPENDED,2024-11-23 11:43:05,2025-05-03 22:30:22,29890
AGT0000926,EMP00458,Rahul Verma,VND0000003,T2,SUSPENDED,2025-09-15 18:34:02,2026-02-04 19:33:14,29891
AGT0000102,EMP00110,Neha Singh,VND0000014,T2,INACTIVE,2024-08-28 13:27:17,2025-06-28 08:23:07,29892
AGT0000029,EMP00793,Rohan Patel,VND0000012,T1,INACTIVE,2024-08-04 19:24:04,2025-03-26 08:32:51,29893
AGT0000235,EMP00888,Vikram Shah,VND0000011,T2,ACTIVE,2025-02-10 15:18:02,2025-07-11 16:29:38,29894
AGT0000459,EMP00299,Aarav Sharma,VND0000006,FIELD,ACTIVE,2024-06-15 09:23:15,2025-02-04 11:54:31,29895
AGT0000935,EMP00029,Priya Mehta,VND0000001,DIGITAL,INACTIVE,2024-09-12 03:40:41,2025-09-15 18:55:07,29896
AGT0000681,EMP00835,Amit Kumar,VND0000005,T2,SUSPENDED,2024-03-24 10:08:52,2025-09-13 04:46:30,29897
AGT0000138,EMP00601,Aarav Sharma,VND0000011,T3,SUSPENDED,2025-03-01 04:38:57,2025-08-19 06:43:49,29898
AGT0000781,EMP00795,Aarav Sharma,VND0000006,T2,SUSPENDED,2025-06-15 18:47:10,2025-01-08 03:33:34,29899
AGT0000136,EMP00633,Pooja Nair,VND0000005,T3,SUSPENDED,2024-11-12 06:28:53,2025-11-05 12:40:40,29900
AGT0000609,EMP00907,Sneha Das,VND0000014,T3,INACTIVE,2025-05-29 19:07:18,2025-01-07 11:59:20,29901
AGT0000640,EMP00908,Rahul Verma,VND0000010,DIGITAL,INACTIVE,2025-10-24 01:17:59,2025-07-19 11:55:54,29902
AGT0000954,EMP00825,Amit Kumar,VND0000003,FIELD,ACTIVE,2024-10-12 10:38:52,2026-02-26 05:39:55,29903
AGT0000748,EMP00089,Ananya Rao,VND0000014,DIGITAL,ACTIVE,2024-05-24 07:19:30,2025-02-19 07:54:56,29904
AGT0000442,EMP00831,Priya Mehta,VND0000009,DIGITAL,SUSPENDED,2024-04-12 10:24:01,2026-07-15 00:31:31,29905
AGT0000919,EMP00015,Sneha Das,VND0000014,DIGITAL,INACTIVE,2025-02-26 02:04:45,2025-03-08 04:58:20,29906
AGT0000267,EMP00431,Priya Mehta,VND0000010,DIGITAL,ACTIVE,2024-07-28 10:18:47,2025-08-10 22:00:00,29907
AGT0000105,EMP00683,Vikram Shah,VND0000005,T3,ACTIVE,2024-09-09 08:41:42,2026-01-17 06:28:07,29908
AGT0000003,EMP00123,Aarav Sharma,VND0000010,T2,INACTIVE,2024-04-21 03:54:52,2025-08-04 21:19:45,29909
AGT0000749,EMP00667,Ananya Rao,VND0000002,DIGITAL,INACTIVE,2024-04-18 06:31:46,2026-06-17 01:14:33,29910
AGT0000632,EMP00606,Pooja Nair,VND0000011,FIELD,SUSPENDED,2024-09-02 20:09:47,2025-07-03 02:33:39,29911
AGT0000588,EMP00111,Rohan Patel,VND0000011,FIELD,ACTIVE,2024-08-25 16:12:01,2025-02-25 15:33:26,29912
AGT0000052,EMP01020,Vikram Shah,VND0000008,DIGITAL,INACTIVE,2025-04-17 21:47:16,2026-01-21 20:35:43,29913
AGT0000953,EMP00552,Vikram Shah,VND0000014,T2,ACTIVE,2024-10-04 18:06:10,2025-02-12 03:31:32,29914
AGT0000375,EMP00886,Ananya Rao,VND0000006,T2,SUSPENDED,2024-06-30 18:45:35,2026-03-04 08:54:00,29915
AGT0000973,EMP00474,Aarav Sharma,VND0000010,T1,INACTIVE,2024-08-13 23:04:02,2026-04-15 06:01:28,29916
AGT0000394,EMP00722,Sneha Das,VND0000013,T1,INACTIVE,2024-12-13 02:24:30,2026-07-18 08:41:15,29917
AGT0000852,EMP00730,Neha Singh,VND0000014,DIGITAL,ACTIVE,2024-02-11 08:39:13,2026-04-17 09:52:50,29918
AGT0000613,EMP00746,Rahul Verma,VND0000011,T2,SUSPENDED,2025-07-10 09:08:31,2025-08-02 14:11:29,29919
AGT0000961,EMP00220,Amit Kumar,VND0000013,T1,SUSPENDED,2024-06-02 09:29:09,2025-10-29 18:53:57,29920
AGT0000393,EMP01064,Pooja Nair,VND0000006,FIELD,ACTIVE,2025-05-04 14:21:26,2025-03-11 23:15:50,29921
AGT0000421,EMP00855,Vikram Shah,VND0000005,T1,SUSPENDED,2024-06-23 23:11:50,2025-07-25 06:51:42,29922
AGT0000025,EMP00916,Ananya Rao,VND0000012,T3,INACTIVE,2025-05-07 22:52:56,2026-05-22 02:30:00,29923
